country_name,admin1_name,admin2_name,latitude,longitude,aggregation,indicator,event_date,value
#country,#adm1+name,#adm2+name,#geo+lat,#geo+lon,,#indicator+name,#date,#indicator+num
Afghanistan,Kabul,,34.5527,69.3376,max,earthquake.date,1906-10-24T00:00:00,5.38
Afghanistan,Kapisa,,34.9568,69.6258,max,earthquake.date,1906-10-24T00:00:00,5.4
Afghanistan,Parwan,,34.9619,68.887,max,earthquake.date,1906-10-24T00:00:00,5.64
Afghanistan,Maidan Wardak,,34.3033,68.2174,max,earthquake.date,1906-10-24T00:00:00,5.53
Afghanistan,Logar,,34.0121,69.1631,max,earthquake.date,1906-10-24T00:00:00,5.14
Afghanistan,Nangarhar,,34.2743,70.4529,max,earthquake.date,1906-10-24T00:00:00,4.99
Afghanistan,Laghman,,34.7693,70.1638,max,earthquake.date,1906-10-24T00:00:00,5.23
Afghanistan,Panjsher,,35.4474,69.798,max,earthquake.date,1906-10-24T00:00:00,5.51
Afghanistan,Baghlan,,35.8025,68.9114,max,earthquake.date,1906-10-24T00:00:00,6.73
Afghanistan,Bamyan,,34.8046,67.2373,max,earthquake.date,1906-10-24T00:00:00,6.08
Afghanistan,Ghazni,,33.3211,67.812,max,earthquake.date,1906-10-24T00:00:00,5.26
Afghanistan,Paktya,,33.6295,69.3852,max,earthquake.date,1906-10-24T00:00:00,4.91
Afghanistan,Nuristan,,35.4148,70.7791,max,earthquake.date,1906-10-24T00:00:00,5.27
Afghanistan,Badakhshan,,37.0338,71.43,max,earthquake.date,1906-10-24T00:00:00,5.57
Afghanistan,Takhar,,36.7003,69.779,max,earthquake.date,1906-10-24T00:00:00,5.99
Afghanistan,Kunduz,,36.8401,68.7449,max,earthquake.date,1906-10-24T00:00:00,7.1
Afghanistan,Samangan,,35.9727,67.7027,max,earthquake.date,1906-10-24T00:00:00,7.57
Afghanistan,Balkh,,36.6645,67.0787,max,earthquake.date,1906-10-24T00:00:00,9.15
Afghanistan,Sar E Pul,,35.7161,66.1359,max,earthquake.date,1906-10-24T00:00:00,7.07
Afghanistan,Ghor,,34.1786,64.9307,max,earthquake.date,1906-10-24T00:00:00,5.69
Afghanistan,Daykundi,,33.7044,66.2189,max,earthquake.date,1906-10-24T00:00:00,5.3
Afghanistan,Jawzjan,,36.8271,65.8588,max,earthquake.date,1906-10-24T00:00:00,7.55
Afghanistan,Faryab,,36.0614,64.8706,max,earthquake.date,1906-10-24T00:00:00,6.32
Afghanistan,Badghis,,35.1353,63.7334,max,earthquake.date,1906-10-24T00:00:00,5.37
Afghanistan,Hirat,,34.1955,62.1344,max,earthquake.date,1906-10-24T00:00:00,5.07
Afghanistan,Badakhshan,,37.0338,71.43,max,earthquake.date,1907-09-15T00:00:00,5.49
Afghanistan,Takhar,,36.7003,69.779,max,earthquake.date,1907-09-15T00:00:00,4.42
Afghanistan,Kunduz,,36.8401,68.7449,max,earthquake.date,1907-09-15T00:00:00,4.0
Afghanistan,Baghlan,,35.8025,68.9114,max,earthquake.date,1907-10-21T00:00:00,5.86
Afghanistan,Badakhshan,,37.0338,71.43,max,earthquake.date,1907-10-21T00:00:00,6.17
Afghanistan,Takhar,,36.7003,69.779,max,earthquake.date,1907-10-21T00:00:00,6.26
Afghanistan,Kunduz,,36.8401,68.7449,max,earthquake.date,1907-10-21T00:00:00,6.26
Afghanistan,Samangan,,35.9727,67.7027,max,earthquake.date,1907-10-21T00:00:00,5.91
Afghanistan,Balkh,,36.6645,67.0787,max,earthquake.date,1907-10-21T00:00:00,6.28
Afghanistan,Sar E Pul,,35.7161,66.1359,max,earthquake.date,1907-10-21T00:00:00,5.71
Afghanistan,Jawzjan,,36.8271,65.8588,max,earthquake.date,1907-10-21T00:00:00,6.07
Afghanistan,Faryab,,36.0614,64.8706,max,earthquake.date,1907-10-21T00:00:00,5.77
Afghanistan,Baghlan,,35.8025,68.9114,max,earthquake.date,1907-10-27T00:00:00,4.6
Afghanistan,Badakhshan,,37.0338,71.43,max,earthquake.date,1907-10-27T00:00:00,4.96
Afghanistan,Takhar,,36.7003,69.779,max,earthquake.date,1907-10-27T00:00:00,5.07
Afghanistan,Kunduz,,36.8401,68.7449,max,earthquake.date,1907-10-27T00:00:00,5.05
Afghanistan,Samangan,,35.9727,67.7027,max,earthquake.date,1907-10-27T00:00:00,4.63
Afghanistan,Balkh,,36.6645,67.0787,max,earthquake.date,1907-10-27T00:00:00,5.01
Afghanistan,Sar E Pul,,35.7161,66.1359,max,earthquake.date,1907-10-27T00:00:00,4.38
Afghanistan,Jawzjan,,36.8271,65.8588,max,earthquake.date,1907-10-27T00:00:00,4.73
Afghanistan,Faryab,,36.0614,64.8706,max,earthquake.date,1907-10-27T00:00:00,4.4
Afghanistan,Kabul,,34.5527,69.3376,max,earthquake.date,1909-07-07T00:00:00,7.04
Afghanistan,Kapisa,,34.9568,69.6258,max,earthquake.date,1909-07-07T00:00:00,7.27
Afghanistan,Parwan,,34.9619,68.887,max,earthquake.date,1909-07-07T00:00:00,7.29
Afghanistan,Maidan Wardak,,34.3033,68.2174,max,earthquake.date,1909-07-07T00:00:00,6.59
Afghanistan,Logar,,34.0121,69.1631,max,earthquake.date,1909-07-07T00:00:00,6.58
Afghanistan,Nangarhar,,34.2743,70.4529,max,earthquake.date,1909-07-07T00:00:00,7.04
Afghanistan,Laghman,,34.7693,70.1638,max,earthquake.date,1909-07-07T00:00:00,7.38
Afghanistan,Panjsher,,35.4474,69.798,max,earthquake.date,1909-07-07T00:00:00,8.57
Afghanistan,Baghlan,,35.8025,68.9114,max,earthquake.date,1909-07-07T00:00:00,8.47
Afghanistan,Bamyan,,34.8046,67.2373,max,earthquake.date,1909-07-07T00:00:00,6.65
Afghanistan,Ghazni,,33.3211,67.812,max,earthquake.date,1909-07-07T00:00:00,6.16
Afghanistan,Paktika,,32.4839,68.7351,max,earthquake.date,1909-07-07T00:00:00,6.0
Afghanistan,Paktya,,33.6295,69.3852,max,earthquake.date,1909-07-07T00:00:00,6.49
Afghanistan,Khost,,33.3746,69.822,max,earthquake.date,1909-07-07T00:00:00,6.29
Afghanistan,Kunar,,34.9641,71.0802,max,earthquake.date,1909-07-07T00:00:00,7.34
Afghanistan,Nuristan,,35.4148,70.7791,max,earthquake.date,1909-07-07T00:00:00,8.22
Afghanistan,Badakhshan,,37.0338,71.43,max,earthquake.date,1909-07-07T00:00:00,10.05
Afghanistan,Takhar,,36.7003,69.779,max,earthquake.date,1909-07-07T00:00:00,10.05
Afghanistan,Kunduz,,36.8401,68.7449,max,earthquake.date,1909-07-07T00:00:00,7.71
Afghanistan,Samangan,,35.9727,67.7027,max,earthquake.date,1909-07-07T00:00:00,7.07
Afghanistan,Balkh,,36.6645,67.0787,max,earthquake.date,1909-07-07T00:00:00,6.84
Afghanistan,Daykundi,,33.7044,66.2189,max,earthquake.date,1909-07-07T00:00:00,5.85
Afghanistan,Paktika,,32.4839,68.7351,max,earthquake.date,1909-10-20T00:00:00,5.18
Afghanistan,Zabul,,32.2009,67.1469,max,earthquake.date,1909-10-20T00:00:00,5.36
Afghanistan,Kandahar,,31.0493,65.7034,max,earthquake.date,1909-10-20T00:00:00,6.2
Afghanistan,Hilmand,,31.1575,64.0492,max,earthquake.date,1909-10-20T00:00:00,5.44
Afghanistan,Badakhshan,,37.0338,71.43,max,earthquake.date,1910-07-12T00:00:00,4.41
Afghanistan,Kabul,,34.5527,69.3376,max,earthquake.date,1911-01-01T00:00:00,4.74
Afghanistan,Kapisa,,34.9568,69.6258,max,earthquake.date,1911-01-01T00:00:00,4.73
Afghanistan,Parwan,,34.9619,68.887,max,earthquake.date,1911-01-01T00:00:00,5.05
Afghanistan,Maidan Wardak,,34.3033,68.2174,max,earthquake.date,1911-01-01T00:00:00,5.06
Afghanistan,Logar,,34.0121,69.1631,max,earthquake.date,1911-01-01T00:00:00,4.55
Afghanistan,Panjsher,,35.4474,69.798,max,earthquake.date,1911-01-01T00:00:00,4.81
Afghanistan,Baghlan,,35.8025,68.9114,max,earthquake.date,1911-01-01T00:00:00,5.73
Afghanistan,Bamyan,,34.8046,67.2373,max,earthquake.date,1911-01-01T00:00:00,5.68
Afghanistan,Ghazni,,33.3211,67.812,max,earthquake.date,1911-01-01T00:00:00,4.78
Afghanistan,Paktya,,33.6295,69.3852,max,earthquake.date,1911-01-01T00:00:00,4.3
Afghanistan,Takhar,,36.7003,69.779,max,earthquake.date,1911-01-01T00:00:00,5.1
Afghanistan,Kunduz,,36.8401,68.7449,max,earthquake.date,1911-01-01T00:00:00,5.86
Afghanistan,Samangan,,35.9727,67.7027,max,earthquake.date,1911-01-01T00:00:00,6.44
Afghanistan,Balkh,,36.6645,67.0787,max,earthquake.date,1911-01-01T00:00:00,8.64
Afghanistan,Sar E Pul,,35.7161,66.1359,max,earthquake.date,1911-01-01T00:00:00,7.78
Afghanistan,Ghor,,34.1786,64.9307,max,earthquake.date,1911-01-01T00:00:00,5.49
Afghanistan,Daykundi,,33.7044,66.2189,max,earthquake.date,1911-01-01T00:00:00,4.95
Afghanistan,Jawzjan,,36.8271,65.8588,max,earthquake.date,1911-01-01T00:00:00,8.64
Afghanistan,Faryab,,36.0614,64.8706,max,earthquake.date,1911-01-01T00:00:00,6.46
Afghanistan,Badghis,,35.1353,63.7334,max,earthquake.date,1911-01-01T00:00:00,5.18
Afghanistan,Hirat,,34.1955,62.1344,max,earthquake.date,1911-01-01T00:00:00,4.84
Afghanistan,Kabul,,34.5527,69.3376,max,earthquake.date,1911-01-01T00:00:00,4.28
Afghanistan,Kapisa,,34.9568,69.6258,max,earthquake.date,1911-01-01T00:00:00,4.28
Afghanistan,Parwan,,34.9619,68.887,max,earthquake.date,1911-01-01T00:00:00,4.59
Afghanistan,Maidan Wardak,,34.3033,68.2174,max,earthquake.date,1911-01-01T00:00:00,4.56
Afghanistan,Logar,,34.0121,69.1631,max,earthquake.date,1911-01-01T00:00:00,4.07
Afghanistan,Panjsher,,35.4474,69.798,max,earthquake.date,1911-01-01T00:00:00,4.36
Afghanistan,Baghlan,,35.8025,68.9114,max,earthquake.date,1911-01-01T00:00:00,5.38
Afghanistan,Bamyan,,34.8046,67.2373,max,earthquake.date,1911-01-01T00:00:00,5.17
Afghanistan,Ghazni,,33.3211,67.812,max,earthquake.date,1911-01-01T00:00:00,4.28
Afghanistan,Takhar,,36.7003,69.779,max,earthquake.date,1911-01-01T00:00:00,4.68
Afghanistan,Kunduz,,36.8401,68.7449,max,earthquake.date,1911-01-01T00:00:00,5.54
Afghanistan,Samangan,,35.9727,67.7027,max,earthquake.date,1911-01-01T00:00:00,6.22
Afghanistan,Balkh,,36.6645,67.0787,max,earthquake.date,1911-01-01T00:00:00,8.1
Afghanistan,Sar E Pul,,35.7161,66.1359,max,earthquake.date,1911-01-01T00:00:00,6.99
Afghanistan,Ghor,,34.1786,64.9307,max,earthquake.date,1911-01-01T00:00:00,4.89
Afghanistan,Daykundi,,33.7044,66.2189,max,earthquake.date,1911-01-01T00:00:00,4.41
Afghanistan,Jawzjan,,36.8271,65.8588,max,earthquake.date,1911-01-01T00:00:00,8.1
Afghanistan,Faryab,,36.0614,64.8706,max,earthquake.date,1911-01-01T00:00:00,5.65
Afghanistan,Badghis,,35.1353,63.7334,max,earthquake.date,1911-01-01T00:00:00,4.57
Afghanistan,Hirat,,34.1955,62.1344,max,earthquake.date,1911-01-01T00:00:00,4.23
Afghanistan,Panjsher,,35.4474,69.798,max,earthquake.date,1911-02-18T00:00:00,5.33
Afghanistan,Baghlan,,35.8025,68.9114,max,earthquake.date,1911-02-18T00:00:00,5.35
Afghanistan,Kunar,,34.9641,71.0802,max,earthquake.date,1911-02-18T00:00:00,5.41
Afghanistan,Nuristan,,35.4148,70.7791,max,earthquake.date,1911-02-18T00:00:00,5.62
Afghanistan,Badakhshan,,37.0338,71.43,max,earthquake.date,1911-02-18T00:00:00,7.04
Afghanistan,Takhar,,36.7003,69.779,max,earthquake.date,1911-02-18T00:00:00,5.86
Afghanistan,Kandahar,,31.0493,65.7034,max,earthquake.date,1914-02-06T00:00:00,4.99
Afghanistan,Hilmand,,31.1575,64.0492,max,earthquake.date,1914-02-06T00:00:00,5.16
Afghanistan,Nimroz,,30.8042,62.3194,max,earthquake.date,1914-02-06T00:00:00,4.02
Afghanistan,Ghazni,,33.3211,67.812,max,earthquake.date,1914-05-21T00:00:00,4.83
Afghanistan,Paktika,,32.4839,68.7351,max,earthquake.date,1914-05-21T00:00:00,5.06
Afghanistan,Uruzgan,,32.8545,66.057,max,earthquake.date,1914-05-21T00:00:00,4.37
Afghanistan,Zabul,,32.2009,67.1469,max,earthquake.date,1914-05-21T00:00:00,5.92
Afghanistan,Kandahar,,31.0493,65.7034,max,earthquake.date,1914-05-21T00:00:00,6.95
Afghanistan,Hilmand,,31.1575,64.0492,max,earthquake.date,1914-05-21T00:00:00,4.04
Afghanistan,Kabul,,34.5527,69.3376,max,earthquake.date,1914-11-04T00:00:00,4.14
Afghanistan,Maidan Wardak,,34.3033,68.2174,max,earthquake.date,1914-11-04T00:00:00,4.33
Afghanistan,Logar,,34.0121,69.1631,max,earthquake.date,1914-11-04T00:00:00,4.51
Afghanistan,Nangarhar,,34.2743,70.4529,max,earthquake.date,1914-11-04T00:00:00,4.21
Afghanistan,Ghazni,,33.3211,67.812,max,earthquake.date,1914-11-04T00:00:00,4.82
Afghanistan,Paktika,,32.4839,68.7351,max,earthquake.date,1914-11-04T00:00:00,6.88
Afghanistan,Paktya,,33.6295,69.3852,max,earthquake.date,1914-11-04T00:00:00,4.95
Afghanistan,Khost,,33.3746,69.822,max,earthquake.date,1914-11-04T00:00:00,5.23
Afghanistan,Zabul,,32.2009,67.1469,max,earthquake.date,1914-11-04T00:00:00,4.77
Afghanistan,Kandahar,,31.0493,65.7034,max,earthquake.date,1914-11-04T00:00:00,4.37
Afghanistan,Hirat,,34.1955,62.1344,max,earthquake.date,1918-03-24T00:00:00,4.27
Afghanistan,Panjsher,,35.4474,69.798,max,earthquake.date,1918-12-01T00:00:00,4.37
Afghanistan,Baghlan,,35.8025,68.9114,max,earthquake.date,1918-12-01T00:00:00,4.33
Afghanistan,Kunar,,34.9641,71.0802,max,earthquake.date,1918-12-01T00:00:00,4.45
Afghanistan,Nuristan,,35.4148,70.7791,max,earthquake.date,1918-12-01T00:00:00,4.65
Afghanistan,Badakhshan,,37.0338,71.43,max,earthquake.date,1918-12-01T00:00:00,5.98
Afghanistan,Takhar,,36.7003,69.779,max,earthquake.date,1918-12-01T00:00:00,4.88
Afghanistan,Maidan Wardak,,34.3033,68.2174,max,earthquake.date,1919-05-23T00:00:00,4.28
Afghanistan,Logar,,34.0121,69.1631,max,earthquake.date,1919-05-23T00:00:00,4.4
Afghanistan,Nangarhar,,34.2743,70.4529,max,earthquake.date,1919-05-23T00:00:00,4.33
Afghanistan,Ghazni,,33.3211,67.812,max,earthquake.date,1919-05-23T00:00:00,4.77
Afghanistan,Paktika,,32.4839,68.7351,max,earthquake.date,1919-05-23T00:00:00,5.58
Afghanistan,Paktya,,33.6295,69.3852,max,earthquake.date,1919-05-23T00:00:00,4.67
Afghanistan,Khost,,33.3746,69.822,max,earthquake.date,1919-05-23T00:00:00,4.83
Afghanistan,Zabul,,32.2009,67.1469,max,earthquake.date,1919-05-23T00:00:00,4.87
Afghanistan,Kandahar,,31.0493,65.7034,max,earthquake.date,1919-05-23T00:00:00,4.73
Afghanistan,Badakhshan,,37.0338,71.43,max,earthquake.date,1919-07-24T00:00:00,5.07
Afghanistan,Kabul,,34.5527,69.3376,max,earthquake.date,1921-11-15T00:00:00,7.19
Afghanistan,Kapisa,,34.9568,69.6258,max,earthquake.date,1921-11-15T00:00:00,7.37
Afghanistan,Parwan,,34.9619,68.887,max,earthquake.date,1921-11-15T00:00:00,7.3
Afghanistan,Maidan Wardak,,34.3033,68.2174,max,earthquake.date,1921-11-15T00:00:00,6.67
Afghanistan,Logar,,34.0121,69.1631,max,earthquake.date,1921-11-15T00:00:00,6.73
Afghanistan,Nangarhar,,34.2743,70.4529,max,earthquake.date,1921-11-15T00:00:00,7.27
Afghanistan,Laghman,,34.7693,70.1638,max,earthquake.date,1921-11-15T00:00:00,7.52
Afghanistan,Panjsher,,35.4474,69.798,max,earthquake.date,1921-11-15T00:00:00,8.58
Afghanistan,Baghlan,,35.8025,68.9114,max,earthquake.date,1921-11-15T00:00:00,8.26
Afghanistan,Bamyan,,34.8046,67.2373,max,earthquake.date,1921-11-15T00:00:00,6.66
Afghanistan,Ghazni,,33.3211,67.812,max,earthquake.date,1921-11-15T00:00:00,6.27
Afghanistan,Paktika,,32.4839,68.7351,max,earthquake.date,1921-11-15T00:00:00,6.15
Afghanistan,Paktya,,33.6295,69.3852,max,earthquake.date,1921-11-15T00:00:00,6.65
Afghanistan,Khost,,33.3746,69.822,max,earthquake.date,1921-11-15T00:00:00,6.46
Afghanistan,Kunar,,34.9641,71.0802,max,earthquake.date,1921-11-15T00:00:00,7.72
Afghanistan,Nuristan,,35.4148,70.7791,max,earthquake.date,1921-11-15T00:00:00,8.8
Afghanistan,Badakhshan,,37.0338,71.43,max,earthquake.date,1921-11-15T00:00:00,10.2
Afghanistan,Takhar,,36.7003,69.779,max,earthquake.date,1921-11-15T00:00:00,9.9
Afghanistan,Kunduz,,36.8401,68.7449,max,earthquake.date,1921-11-15T00:00:00,7.54
Afghanistan,Samangan,,35.9727,67.7027,max,earthquake.date,1921-11-15T00:00:00,7.01
Afghanistan,Balkh,,36.6645,67.0787,max,earthquake.date,1921-11-15T00:00:00,6.8
Afghanistan,Kapisa,,34.9568,69.6258,max,earthquake.date,1922-12-17T00:00:00,4.04
Afghanistan,Parwan,,34.9619,68.887,max,earthquake.date,1922-12-17T00:00:00,4.08
Afghanistan,Laghman,,34.7693,70.1638,max,earthquake.date,1922-12-17T00:00:00,4.1
Afghanistan,Panjsher,,35.4474,69.798,max,earthquake.date,1922-12-17T00:00:00,4.5
Afghanistan,Baghlan,,35.8025,68.9114,max,earthquake.date,1922-12-17T00:00:00,4.62
Afghanistan,Kunar,,34.9641,71.0802,max,earthquake.date,1922-12-17T00:00:00,4.35
Afghanistan,Nuristan,,35.4148,70.7791,max,earthquake.date,1922-12-17T00:00:00,4.7
Afghanistan,Badakhshan,,37.0338,71.43,max,earthquake.date,1922-12-17T00:00:00,8.1
Afghanistan,Takhar,,36.7003,69.779,max,earthquake.date,1922-12-17T00:00:00,5.51
Afghanistan,Kunduz,,36.8401,68.7449,max,earthquake.date,1922-12-17T00:00:00,4.84
Afghanistan,Samangan,,35.9727,67.7027,max,earthquake.date,1922-12-17T00:00:00,4.16
Afghanistan,Nimroz,,30.8042,62.3194,max,earthquake.date,1923-09-14T00:00:00,4.24
Afghanistan,Paktika,,32.4839,68.7351,max,earthquake.date,1923-10-01T00:00:00,4.12
Afghanistan,Badakhshan,,37.0338,71.43,max,earthquake.date,1923-12-28T00:00:00,4.97
Afghanistan,Takhar,,36.7003,69.779,max,earthquake.date,1923-12-28T00:00:00,4.76
Afghanistan,Kunduz,,36.8401,68.7449,max,earthquake.date,1923-12-28T00:00:00,4.6
Afghanistan,Balkh,,36.6645,67.0787,max,earthquake.date,1923-12-28T00:00:00,4.42
Afghanistan,Jawzjan,,36.8271,65.8588,max,earthquake.date,1923-12-28T00:00:00,4.15
Afghanistan,Badakhshan,,37.0338,71.43,max,earthquake.date,1924-07-06T00:00:00,4.54
Afghanistan,Badakhshan,,37.0338,71.43,max,earthquake.date,1924-07-12T00:00:00,4.59
Afghanistan,Badakhshan,,37.0338,71.43,max,earthquake.date,1924-09-16T00:00:00,5.91
Afghanistan,Takhar,,36.7003,69.779,max,earthquake.date,1924-09-16T00:00:00,4.75
Afghanistan,Kunduz,,36.8401,68.7449,max,earthquake.date,1924-09-16T00:00:00,4.28
Afghanistan,Badakhshan,,37.0338,71.43,max,earthquake.date,1925-12-07T00:00:00,4.45
Afghanistan,Kabul,,34.5527,69.3376,max,earthquake.date,1926-03-22T00:00:00,5.71
Afghanistan,Kapisa,,34.9568,69.6258,max,earthquake.date,1926-03-22T00:00:00,6.78
Afghanistan,Parwan,,34.9619,68.887,max,earthquake.date,1926-03-22T00:00:00,5.6
Afghanistan,Maidan Wardak,,34.3033,68.2174,max,earthquake.date,1926-03-22T00:00:00,4.53
Afghanistan,Logar,,34.0121,69.1631,max,earthquake.date,1926-03-22T00:00:00,4.62
Afghanistan,Nangarhar,,34.2743,70.4529,max,earthquake.date,1926-03-22T00:00:00,5.03
Afghanistan,Laghman,,34.7693,70.1638,max,earthquake.date,1926-03-22T00:00:00,7.1
Afghanistan,Panjsher,,35.4474,69.798,max,earthquake.date,1926-03-22T00:00:00,7.1
Afghanistan,Baghlan,,35.8025,68.9114,max,earthquake.date,1926-03-22T00:00:00,6.09
Afghanistan,Bamyan,,34.8046,67.2373,max,earthquake.date,1926-03-22T00:00:00,4.23
Afghanistan,Paktya,,33.6295,69.3852,max,earthquake.date,1926-03-22T00:00:00,4.44
Afghanistan,Khost,,33.3746,69.822,max,earthquake.date,1926-03-22T00:00:00,4.07
Afghanistan,Kunar,,34.9641,71.0802,max,earthquake.date,1926-03-22T00:00:00,5.24
Afghanistan,Nuristan,,35.4148,70.7791,max,earthquake.date,1926-03-22T00:00:00,7.1
Afghanistan,Badakhshan,,37.0338,71.43,max,earthquake.date,1926-03-22T00:00:00,5.47
Afghanistan,Takhar,,36.7003,69.779,max,earthquake.date,1926-03-22T00:00:00,5.35
Afghanistan,Kunduz,,36.8401,68.7449,max,earthquake.date,1926-03-22T00:00:00,4.41
Afghanistan,Samangan,,35.9727,67.7027,max,earthquake.date,1926-03-22T00:00:00,4.2
Afghanistan,Badakhshan,,37.0338,71.43,max,earthquake.date,1926-04-11T00:00:00,4.7
Afghanistan,Paktika,,32.4839,68.7351,max,earthquake.date,1927-01-30T00:00:00,4.32
Afghanistan,Badakhshan,,37.0338,71.43,max,earthquake.date,1927-04-30T00:00:00,4.15
Afghanistan,Badakhshan,,37.0338,71.43,max,earthquake.date,1927-08-12T00:00:00,4.0
Afghanistan,Badakhshan,,37.0338,71.43,max,earthquake.date,1927-10-29T00:00:00,4.05
Afghanistan,Farah,,32.6062,62.304,max,earthquake.date,1928-03-08T00:00:00,4.97
Afghanistan,Nimroz,,30.8042,62.3194,max,earthquake.date,1928-03-08T00:00:00,4.17
Afghanistan,Badakhshan,,37.0338,71.43,max,earthquake.date,1928-04-25T00:00:00,4.41
Afghanistan,Paktika,,32.4839,68.7351,max,earthquake.date,1928-09-01T00:00:00,4.22
Afghanistan,Zabul,,32.2009,67.1469,max,earthquake.date,1928-09-01T00:00:00,4.01
Afghanistan,Kandahar,,31.0493,65.7034,max,earthquake.date,1928-09-01T00:00:00,4.06
Afghanistan,Kandahar,,31.0493,65.7034,max,earthquake.date,1928-10-15T00:00:00,5.53
Afghanistan,Hilmand,,31.1575,64.0492,max,earthquake.date,1928-10-15T00:00:00,4.87
Afghanistan,Nangarhar,,34.2743,70.4529,max,earthquake.date,1928-11-14T00:00:00,4.54
Afghanistan,Laghman,,34.7693,70.1638,max,earthquake.date,1928-11-14T00:00:00,4.27
Afghanistan,Kunar,,34.9641,71.0802,max,earthquake.date,1928-11-14T00:00:00,5.17
Afghanistan,Nuristan,,35.4148,70.7791,max,earthquake.date,1928-11-14T00:00:00,4.87
Afghanistan,Badakhshan,,37.0338,71.43,max,earthquake.date,1928-11-14T00:00:00,4.34
Afghanistan,Badakhshan,,37.0338,71.43,max,earthquake.date,1930-01-07T00:00:00,4.69
Afghanistan,Badakhshan,,37.0338,71.43,max,earthquake.date,1930-03-01T00:00:00,4.45
Afghanistan,Takhar,,36.7003,69.779,max,earthquake.date,1930-07-14T00:00:00,4.32
Afghanistan,Kunduz,,36.8401,68.7449,max,earthquake.date,1930-07-14T00:00:00,4.74
Afghanistan,Balkh,,36.6645,67.0787,max,earthquake.date,1930-07-14T00:00:00,4.52
Afghanistan,Badakhshan,,37.0338,71.43,max,earthquake.date,1930-09-22T00:00:00,5.07
Afghanistan,Takhar,,36.7003,69.779,max,earthquake.date,1930-09-22T00:00:00,4.79
Afghanistan,Kunduz,,36.8401,68.7449,max,earthquake.date,1930-09-22T00:00:00,4.4
Afghanistan,Kabul,,34.5527,69.3376,max,earthquake.date,1931-06-02T00:00:00,4.24
Afghanistan,Maidan Wardak,,34.3033,68.2174,max,earthquake.date,1931-06-02T00:00:00,4.34
Afghanistan,Logar,,34.0121,69.1631,max,earthquake.date,1931-06-02T00:00:00,4.73
Afghanistan,Nangarhar,,34.2743,70.4529,max,earthquake.date,1931-06-02T00:00:00,4.36
Afghanistan,Ghazni,,33.3211,67.812,max,earthquake.date,1931-06-02T00:00:00,4.73
Afghanistan,Paktika,,32.4839,68.7351,max,earthquake.date,1931-06-02T00:00:00,6.86
Afghanistan,Paktya,,33.6295,69.3852,max,earthquake.date,1931-06-02T00:00:00,5.89
Afghanistan,Khost,,33.3746,69.822,max,earthquake.date,1931-06-02T00:00:00,6.86
Afghanistan,Ghazni,,33.3211,67.812,max,earthquake.date,1931-08-24T00:00:00,5.0
Afghanistan,Paktika,,32.4839,68.7351,max,earthquake.date,1931-08-24T00:00:00,5.18
Afghanistan,Uruzgan,,32.8545,66.057,max,earthquake.date,1931-08-24T00:00:00,4.65
Afghanistan,Zabul,,32.2009,67.1469,max,earthquake.date,1931-08-24T00:00:00,5.41
Afghanistan,Kandahar,,31.0493,65.7034,max,earthquake.date,1931-08-24T00:00:00,5.91
Afghanistan,Hilmand,,31.1575,64.0492,max,earthquake.date,1931-08-24T00:00:00,4.55
Afghanistan,Kandahar,,31.0493,65.7034,max,earthquake.date,1931-08-24T00:00:00,4.52
Afghanistan,Zabul,,32.2009,67.1469,max,earthquake.date,1931-08-25T00:00:00,4.1
Afghanistan,Kandahar,,31.0493,65.7034,max,earthquake.date,1931-08-25T00:00:00,4.31
Afghanistan,Kandahar,,31.0493,65.7034,max,earthquake.date,1931-08-26T00:00:00,4.08
Afghanistan,Ghazni,,33.3211,67.812,max,earthquake.date,1931-08-27T00:00:00,5.67
Afghanistan,Paktika,,32.4839,68.7351,max,earthquake.date,1931-08-27T00:00:00,5.84
Afghanistan,Uruzgan,,32.8545,66.057,max,earthquake.date,1931-08-27T00:00:00,5.4
Afghanistan,Zabul,,32.2009,67.1469,max,earthquake.date,1931-08-27T00:00:00,6.11
Afghanistan,Kandahar,,31.0493,65.7034,max,earthquake.date,1931-08-27T00:00:00,6.94
Afghanistan,Hilmand,,31.1575,64.0492,max,earthquake.date,1931-08-27T00:00:00,5.65
Afghanistan,Paktika,,32.4839,68.7351,max,earthquake.date,1931-08-28T00:00:00,4.11
Afghanistan,Zabul,,32.2009,67.1469,max,earthquake.date,1931-08-28T00:00:00,4.11
Afghanistan,Kandahar,,31.0493,65.7034,max,earthquake.date,1931-08-28T00:00:00,4.28
Afghanistan,Kandahar,,31.0493,65.7034,max,earthquake.date,1931-08-28T00:00:00,4.16
Afghanistan,Ghazni,,33.3211,67.812,max,earthquake.date,1931-08-28T00:00:00,4.11
Afghanistan,Paktika,,32.4839,68.7351,max,earthquake.date,1931-08-28T00:00:00,4.5
Afghanistan,Zabul,,32.2009,67.1469,max,earthquake.date,1931-08-28T00:00:00,4.66
Afghanistan,Kandahar,,31.0493,65.7034,max,earthquake.date,1931-08-28T00:00:00,5.0
Afghanistan,Kandahar,,31.0493,65.7034,max,earthquake.date,1931-09-06T00:00:00,4.09
Afghanistan,Kandahar,,31.0493,65.7034,max,earthquake.date,1931-10-03T00:00:00,5.98
Afghanistan,Badakhshan,,37.0338,71.43,max,earthquake.date,1932-10-29T00:00:00,4.67
Afghanistan,Hirat,,34.1955,62.1344,max,earthquake.date,1933-10-05T00:00:00,4.01
